zone_code,geography
B-2,"POLYGON((-80.45683095 25.47734636, -80.45692671 25.47733998, -80.4595417 25.47731232, -80.45952404 25.47637937, -80.45681401 25.47640678, -80.45683191 25.47721279, -80.45683095 25.47734636))"
B-2,"POLYGON((-80.46696042 25.46249644, -80.46901343 25.46245822, -80.46899285 25.4578282, -80.46775452 25.45867149, -80.46692981 25.45924891, -80.46696042 25.46249644))"
B-2,"POLYGON((-80.34461206 25.61772033, -80.34518624 25.61770251, -80.34613526 25.61763208, -80.34637721 25.61646091, -80.34660566 25.61552602, -80.34650235 25.61552655, -80.34640265 25.61550215, -80.34538932 25.61552939, -80.34539097 25.61557828, -80.34451157 25.61559764, -80.34455436 25.61644389, -80.34511962 25.61642462, -80.3451696 25.61738337, -80.34460046 25.6173982, -80.34461206 25.61772033))"
B-2,"POLYGON((-80.45029586 25.46280572, -80.45239718 25.46283473, -80.4523854 25.46273921, -80.45206285 25.46178314, -80.45027274 25.46178246, -80.45028679 25.46258185, -80.45029586 25.46280572))"
B-2,"POLYGON((-80.4121841 25.48508998, -80.41418329 25.48507858, -80.41416082 25.48416089, -80.41215647 25.48413766, -80.41216872 25.48455248, -80.4121841 25.48508998))"
B-2,"POLYGON((-80.45029586 25.46280572, -80.45239718 25.46283473, -80.4523854 25.46273921, -80.45206285 25.46178314, -80.45027274 25.46178246, -80.45028679 25.46258185, -80.45029586 25.46280572))"
B-2,"POLYGON((-80.50156754 25.4623797, -80.50156542 25.46055643, -80.49954791 25.46056909, -80.49954723 25.46238871, -80.50156754 25.4623797))"
B-2,"POLYGON((-80.45410391 25.4773867, -80.45479111 25.47736172, -80.45473465 25.47463525, -80.45404145 25.47463848, -80.45410391 25.4773867))"
B-2,"POLYGON((-80.16038117 25.90052086, -80.15928746 25.90055611, -80.15900729 25.90240659, -80.15981947 25.90238509, -80.16038117 25.90052086))"
B-2,"POLYGON((-80.34103747 25.62631283, -80.34144519 25.62631467, -80.34144589 25.62618573, -80.34182517 25.62618744, -80.34182847 25.62558572, -80.34104138 25.62559936, -80.34103747 25.62631283))"
B-2,"POLYGON((-80.47110398 25.46803571, -80.4731696 25.46801321, -80.47317526 25.4677483, -80.47316925 25.46706218, -80.47109902 25.46705196, -80.47109931 25.46711052, -80.47110398 25.46803571))"
B-3,"POLYGON((-80.41220905 25.48689632, -80.41222153 25.4878004, -80.41361145 25.4877913, -80.41360403 25.48688599, -80.41321592 25.4868881, -80.41220905 25.48689632))"
B-3,"POLYGON((-80.40785819 25.4778502, -80.4097462 25.48033439, -80.41189519 25.4803148, -80.41189488 25.48030413, -80.41205545 25.48029745, -80.41201079 25.47780603, -80.40848858 25.4778435, -80.40785819 25.4778502))"
B-4,"POLYGON((-80.15628107 25.91908521, -80.15661091 25.91908511, -80.15758751 25.91904139, -80.15764228 25.91875245, -80.15956002 25.91865004, -80.16346248 25.91481017, -80.16106463 25.91490632, -80.16110235 25.91561891, -80.15958781 25.91569609, -80.15953899 25.91496747, -80.15753508 25.91504777, -80.15723457 25.91601463, -80.15628107 25.91908521))"
B1,"POLYGON((-80.14546261 25.96750234, -80.14476244 25.96902696, -80.14580269 25.96899695, -80.14566974 25.96704298, -80.14546261 25.96750234))"
B1,"POLYGON((-80.19308073 25.86794727, -80.19315214 25.86970029, -80.19419071 25.86966315, -80.19417125 25.86898262, -80.19412925 25.8682592, -80.19411643 25.86789342, -80.19361959 25.86792738, -80.19308073 25.86794727))"
B1,"POLYGON((-80.19334989 25.86151495, -80.19277953 25.86154535, -80.19291218 25.86399255, -80.19296319 25.86530976, -80.19304461 25.86706759, -80.1935821 25.86703596, -80.19354595 25.86617641, -80.1940679 25.86615399, -80.19388102 25.86149815, -80.19383959 25.86149952, -80.19334989 25.86151495))"
B1,"POLYGON((-80.18291286 25.85942052, -80.18242614 25.85999716, -80.18369636 25.85994052, -80.18368458 25.8594035, -80.18355387 25.85940638, -80.18291286 25.85942052))"
B2,"POLYGON((-80.14243363 25.97459325, -80.14373365 25.9745561, -80.14372273 25.97424303, -80.14336599 25.97424929, -80.14327976 25.97272468, -80.143043 25.97272617, -80.14283463 25.97325812, -80.14263997 25.97380533, -80.14251349 25.97428828, -80.14243363 25.97459325))"
B2,"POLYGON((-80.18369636 25.85994052, -80.18467402 25.85987998, -80.1849165 25.85988053, -80.18709834 25.85528081, -80.1862711 25.85529889, -80.18560023 25.85532849, -80.18559253 25.85517575, -80.1844454 25.85520835, -80.18447963 25.85642408, -80.18397484 25.85643501, -80.18398395 25.85703792, -80.18401176 25.85778637, -80.1819156 25.85783953, -80.18195191 25.85871377, -80.18205571 25.85872035, -80.18206853 25.85903337, -80.18326355 25.85900526, -80.18291286 25.85942052, -80.18368458 25.8594035, -80.18369619 25.85990011, -80.18369636 25.85994052))"
B2,"POLYGON((-80.1451735 25.94721339, -80.14547818 25.94727691, -80.14613692 25.94734159, -80.14680887 25.94739597, -80.14691229 25.94687883, -80.14754115 25.94485496, -80.14750395 25.94485622, -80.1482719 25.94253859, -80.14697855 25.94256364, -80.14624679 25.94489889, -80.1431856 25.94500276, -80.14373642 25.94525127, -80.14377277 25.94556118, -80.14452414 25.94551994, -80.14462274 25.94673394, -80.14486431 25.94673537, -80.14487964 25.94711711, -80.1451735 25.94721339))"
B2,"POLYGON((-80.1451525 25.95093983, -80.14514438 25.95101512, -80.14516662 25.95151278, -80.1454165 25.95150687, -80.14543016 25.95165015, -80.1456539 25.95164557, -80.14566451 25.95209348, -80.14642248 25.95206565, -80.14646774 25.95205233, -80.14650167 25.95202353, -80.14652045 25.95196485, -80.14649551 25.95157137, -80.14653262 25.9515688, -80.14648214 25.95090205, -80.14645369 25.95090281, -80.1451525 25.95093983))"
B2,"POLYGON((-80.14989122 25.93859002, -80.14843886 25.94314351, -80.14844601 25.94331933, -80.14797879 25.9448401, -80.14807935 25.94483669, -80.14793138 25.9453366, -80.14774069 25.94530061, -80.14761515 25.94569752, -80.14781745 25.94568806, -80.1476417 25.94623025, -80.14779134 25.94622901, -80.14822606 25.94483171, -80.14847269 25.94397573, -80.14847187 25.94395555, -80.14856678 25.9436492, -80.15014084 25.93863271, -80.15021577 25.93841851, -80.15042831 25.93774428, -80.15013829 25.93776297, -80.14989122 25.93859002))"
B2,"POLYGON((-80.13990757 25.96144052, -80.13999172 25.96145069, -80.14097346 25.96131597, -80.1419479 25.96114366, -80.14231276 25.96103907, -80.14267398 25.96092474, -80.14303125 25.96080078, -80.14338425 25.96066728, -80.14459102 25.96014798, -80.14488348 25.96000258, -80.14519096 25.95988488, -80.1454027 25.95982242, -80.14569687 25.95975873, -80.14599634 25.95971988, -80.1466002 25.95966756, -80.1466556 25.95964191, -80.14668039 25.9595905, -80.14668315 25.95914541, -80.14667019 25.95871946, -80.14670068 25.95856829, -80.1467107 25.95841491, -80.14668551 25.95781586, -80.14668103 25.95721639, -80.14664952 25.95696046, -80.14663109 25.95670351, -80.14664144 25.95536539, -80.14661211 25.95531148, -80.14570698 25.9552901, -80.14535849 25.95519544, -80.14420477 25.95474354, -80.14215697 25.95365668, -80.14145372 25.95352143, -80.1409852 25.95358345, -80.14049602 25.95369454, -80.14000232 25.95378807, -80.13950488 25.95386389, -80.13896036 25.95392207, -80.1389179 25.95393287, -80.13888019 25.95395348, -80.13884998 25.95398241, -80.13882947 25.95401754, -80.13882016 25.95405632, -80.1388227 25.95409593, -80.13932321 25.95574972, -80.13940279 25.95617005, -80.13953273 25.9570147, -80.13958302 25.95743866, -80.13965415 25.95828895, -80.13968591 25.95914115, -80.13982979 25.96140993, -80.13990757 25.96144052), (-80.14194371 25.96109216, -80.14196437 25.96024094, -80.14287676 25.96006145, -80.14301595 25.96078017, -80.14194371 25.96109216))"
B2,"POLYGON((-80.14735393 25.94763086, -80.14769325 25.94653292, -80.14750133 25.94648144, -80.1472697 25.94728471, -80.14719851 25.9472201, -80.14711505 25.94760801, -80.14735393 25.94763086))"
B2,"POLYGON((-80.14735393 25.94763086, -80.14769325 25.94653292, -80.14750133 25.94648144, -80.1472697 25.94728471, -80.14719851 25.9472201, -80.14711505 25.94760801, -80.14735393 25.94763086))"
B2,"POLYGON((-80.14708707 25.94228914, -80.14836582 25.94225515, -80.14956401 25.93837947, -80.14960918 25.93821372, -80.14905404 25.93783188, -80.14822355 25.9378859, -80.14824806 25.93872277, -80.14817871 25.93890913, -80.14795702 25.93961681, -80.14708987 25.94228054, -80.14708707 25.94228914))"
B2,"POLYGON((-80.13769176 25.96108301, -80.13777265 25.96114861, -80.13795516 25.96124324, -80.13808684 25.96128044, -80.13827534 25.96115907, -80.13827351 25.96093292, -80.13834189 25.96086027, -80.13838589 25.96083346, -80.1384863 25.9608033, -80.13853938 25.96080094, -80.13864261 25.96082205, -80.13885106 25.96082329, -80.13884834 25.96024223, -80.13915062 25.96024088, -80.13924154 25.96015976, -80.13929935 25.96018632, -80.13918298 25.95795549, -80.13904346 25.95796737, -80.13902873 25.95795834, -80.13902795 25.95794052, -80.13896961 25.95789183, -80.13849027 25.95791396, -80.1385106 25.95825951, -80.1384995 25.95825991, -80.13845052 25.95830788, -80.1384509 25.95831656, -80.13825017 25.9583238, -80.13824949 25.95830821, -80.13821184 25.95830957, -80.13821138 25.95829904, -80.13805097 25.95830483, -80.13805144 25.95831535, -80.13801379 25.95831671, -80.13801422 25.95832633, -80.13783481 25.9583328, -80.13783542 25.95834677, -80.13779823 25.95834811, -80.13772261 25.95842215, -80.1377241 25.95845577, -80.13770865 25.95845632, -80.13771532 25.95860752, -80.1377072 25.95860781, -80.13772623 25.95885484, -80.13764917 25.95885762, -80.13765364 25.95894847, -80.13738389 25.95896328, -80.13714501 25.95870524, -80.13688231 25.95888865, -80.13726792 25.95933852, -80.13687635 25.95961289, -80.13687465 25.96022953, -80.13689558 25.96038476, -80.13694203 25.96053549, -80.13701289 25.96067811, -80.13710647 25.9608097, -80.13722069 25.9609273, -80.1373244 25.96100774, -80.13763145 25.96083802, -80.13763723 25.96099823, -80.13769176 25.96108301))"
B2,"POLYGON((-80.14326292 25.9691509, -80.14329582 25.96977739, -80.14179102 25.96982169, -80.14180108 25.97006528, -80.1404547 25.97010504, -80.1398413 25.97140516, -80.13967981 25.97176353, -80.13947041 25.97227799, -80.13927659 25.97282164, -80.13845437 25.97285362, -80.13848207 25.97470579, -80.14204227 25.97460439, -80.14214657 25.97409484, -80.14228168 25.97364073, -80.14240401 25.97329485, -80.1425793 25.97287393, -80.14358451 25.97073817, -80.14400009 25.96976948, -80.14433528 25.96904382, -80.14324802 25.96906819, -80.14326292 25.9691509))"
B2,"POLYGON((-80.14374534 25.9483888, -80.14377713 25.9484142, -80.14381765 25.94842581, -80.14645658 25.94834541, -80.14645999 25.94833443, -80.14656672 25.94833133, -80.14661447 25.94830504, -80.14663268 25.94827539, -80.14675047 25.94768803, -80.14675222 25.94763223, -80.14672324 25.94758377, -80.1466679 25.94756031, -80.1453857 25.94744775, -80.14508318 25.94738442, -80.14488789 25.94732227, -80.14489844 25.94758496, -80.14357363 25.94765095, -80.14357749 25.94768433, -80.14365029 25.94775636, -80.14367597 25.9477953, -80.14370649 25.94788131, -80.1437253 25.94833489, -80.14374534 25.9483888))"
B2,"POLYGON((-80.14243363 25.97459325, -80.14373365 25.9745561, -80.14372273 25.97424303, -80.14336599 25.97424929, -80.14327976 25.97272468, -80.143043 25.97272617, -80.14283463 25.97325812, -80.14263997 25.97380533, -80.14251349 25.97428828, -80.14243363 25.97459325))"
B2,"POLYGON((-80.1453236 25.9547492, -80.14666041 25.95478078, -80.14665729 25.95445783, -80.14657671 25.95234241, -80.14655588 25.95229755, -80.14651368 25.95226716, -80.14646044 25.95225871, -80.14286009 25.95240434, -80.14295146 25.9534359, -80.14391295 25.95405355, -80.14448984 25.95434212, -80.14447363 25.95412128, -80.14503574 25.9541046, -80.14505526 25.95453429, -80.14488414 25.95453627, -80.1453236 25.9547492))"
B2,"POLYGON((-80.14140975 25.96354383, -80.141455 25.96375689, -80.14150347 25.96373099, -80.14156485 25.96372215, -80.14192009 25.96371165, -80.14189908 25.96179622, -80.1422019 25.96179243, -80.14636658 25.9616597, -80.14668508 25.96165735, -80.14674388 25.96018839, -80.14675203 25.96015881, -80.14675014 25.96012839, -80.14673839 25.96009982, -80.14669023 25.96005791, -80.14665808 25.96004829, -80.14639271 25.96006422, -80.14599798 25.96011039, -80.14561131 25.96019536, -80.14542247 25.96025209, -80.1452374 25.96031809, -80.14505666 25.96039317, -80.14416489 25.96079658, -80.14282034 25.96129429, -80.14178378 25.96158601, -80.14092567 25.96172667, -80.14097974 25.96274773, -80.14136747 25.96273748, -80.14137611 25.96290217, -80.14140975 25.96354383))"
B2,"POLYGON((-80.14647039 25.96274727, -80.14668773 25.96273976, -80.14669238 25.96209478, -80.14645979 25.96209745, -80.14647039 25.96274727))"
B2,"POLYGON((-80.12935734 25.96814903, -80.12939795 25.969698, -80.12948254 25.96973807, -80.12961351 25.96985458, -80.12966306 25.96994533, -80.12967725 25.97003639, -80.13142437 25.96888268, -80.13270934 25.96883294, -80.13369784 25.96882747, -80.13364422 25.96757909, -80.13336456 25.96762765, -80.13293695 25.96768111, -80.13294532 25.96810918, -80.12935734 25.96814903))"
B2,"POLYGON((-80.14365336 25.96721878, -80.14364547 25.96760201, -80.14488359 25.96785672, -80.14628509 25.9647955, -80.14649088 25.9642869, -80.14663265 25.96383636, -80.1460555 25.96385467, -80.14606494 25.96396763, -80.14451327 25.96382521, -80.14451218 25.96374287, -80.14225133 25.96370082, -80.14224498 25.96380601, -80.14233881 25.9654523, -80.14246647 25.96544824, -80.14249326 25.96582232, -80.14264698 25.96580732, -80.14356124 25.96578177, -80.14360761 25.96652297, -80.14365336 25.96721878))"
B3,"POLYGON((-80.14592902 25.95077131, -80.1464595 25.950744, -80.14646409 25.95010797, -80.1464836 25.9494788, -80.14656986 25.94860549, -80.1465627 25.9485758, -80.14654342 25.94855085, -80.14651497 25.94853446, -80.1464817 25.94852914, -80.14585463 25.94855064, -80.14592902 25.95077131))"
B3,"POLYGON((-80.1735789 25.87231698, -80.17353575 25.87139726, -80.17308102 25.87141451, -80.17228619 25.87236728, -80.1735789 25.87231698))"
BD,"POLYGON((-80.12285064 25.94217926, -80.12289301 25.94140582, -80.1225081 25.94142203, -80.12205718 25.94143007, -80.12205734 25.94152986, -80.12202142 25.94204829, -80.1221755 25.94204321, -80.12216612 25.94220001, -80.12285064 25.94217926))"
BD,"POLYGON((-80.12112941 25.94642567, -80.12111896 25.94659735, -80.12248043 25.94656796, -80.12248187 25.9461553, -80.12267353 25.94615913, -80.12268181 25.9456664, -80.12261698 25.94566967, -80.1216122 25.94562433, -80.12166561 25.94577473, -80.12154552 25.9462402, -80.12161425 25.94623806, -80.1216208 25.9464104, -80.12112941 25.94642567))"
BU-1,"POLYGON((-80.30435737 25.69079671, -80.3055434 25.69075377, -80.3055065 25.68962586, -80.30434104 25.68966553, -80.30435737 25.69079671))"
BU-1,"POLYGON((-80.31810028 25.6762524, -80.31811209 25.67669687, -80.31879873 25.67667607, -80.31904486 25.67623106, -80.31882963 25.67623592, -80.31810028 25.6762524))"
BU-1,"POLYGON((-80.31976665 25.67035603, -80.31982528 25.67041976, -80.31989562 25.67054886, -80.31994421 25.67059179, -80.32000357 25.67062177, -80.32010531 25.67063808, -80.32015985 25.67063144, -80.32075425 25.67062893, -80.32077528 25.67053625, -80.32075415 25.67020025, -80.31971595 25.67022117, -80.31971813 25.67032369, -80.31976665 25.67035603))"
BU-1,"POLYGON((-80.31645843 25.67828414, -80.31739423 25.67826504, -80.31792001 25.67785417, -80.31816835 25.67762374, -80.3173088 25.67763885, -80.31722638 25.67761878, -80.31705527 25.67754722, -80.31693692 25.67751971, -80.31642592 25.67752701, -80.31644474 25.67796518, -80.31645843 25.67828414))"
BU-1,"POLYGON((-80.31469883 25.68110666, -80.31504923 25.68110331, -80.31593405 25.68106794, -80.31705831 25.67949353, -80.31497354 25.67956033, -80.3148654 25.67972315, -80.31478454 25.67989836, -80.31472533 25.68012809, -80.31469662 25.68036251, -80.31469883 25.68110666))"
BU-1,"POLYGON((-80.32733696 25.65846849, -80.32743206 25.65826376, -80.32643639 25.65801226, -80.32645952 25.65849273, -80.32733696 25.65846849))"
BU-1,"POLYGON((-80.3193131 25.67572392, -80.31987796 25.67450495, -80.31931908 25.67438551, -80.31896336 25.67439228, -80.3189805 25.67485581, -80.31888795 25.67485839, -80.3188874 25.674842, -80.31855611 25.67485044, -80.31858643 25.67575306, -80.3193131 25.67572392))"
BU-1,"POLYGON((-80.32637805 25.65680021, -80.32639812 25.65721712, -80.32709506 25.65749274, -80.32738313 25.65678199, -80.32706113 25.65678782, -80.32637805 25.65680021))"
BU-1A,"POLYGON((-80.31076593 25.68586556, -80.31024725 25.68632523, -80.31028981 25.68636447, -80.30989757 25.68671057, -80.30990839 25.68697947, -80.31038228 25.68697698, -80.31063713 25.68695591, -80.31118393 25.68647308, -80.31115549 25.68584852, -80.31104234 25.68585087, -80.31076593 25.68586556))"
BU-1A,"POLYGON((-80.32066022 25.67125917, -80.3203226 25.67195496, -80.31999681 25.67196853, -80.32000431 25.67228061, -80.32030146 25.67228286, -80.3208118 25.67249197, -80.32154159 25.67091955, -80.32075425 25.67062893, -80.32073161 25.67072874, -80.32066022 25.67125917))"
BU-1A,"POLYGON((-80.3225103 25.66574156, -80.32240034 25.66604594, -80.322303 25.66645773, -80.32363281 25.66641434, -80.32440905 25.66475039, -80.32351481 25.66437834, -80.32369618 25.66399068, -80.32458998 25.66436255, -80.32733696 25.65846849, -80.32645952 25.65849273, -80.32648202 25.65896027, -80.32578355 25.65898562, -80.32442259 25.66192499, -80.32409227 25.66266191, -80.32401152 25.6626304, -80.32305427 25.66473691, -80.32297217 25.66473234, -80.32295456 25.66478587, -80.3225103 25.66574156))"
BU-1A,"POLYGON((-80.31572698 25.67904288, -80.315561 25.67910932, -80.31546522 25.67916279, -80.31519036 25.67933987, -80.31507501 25.67944456, -80.31497354 25.67956033, -80.31705831 25.67949353, -80.31715884 25.67933588, -80.31730134 25.67913949, -80.3165452 25.67873964, -80.31620396 25.67886954, -80.31572698 25.67904288))"
BU-1A,"POLYGON((-80.32190365 25.66971533, -80.32209719 25.66972241, -80.32219364 25.6695146, -80.32138927 25.66952696, -80.32176321 25.66868531, -80.32116828 25.66871798, -80.32071273 25.66871645, -80.32073799 25.66973273, -80.32190365 25.66971533))"
BU-1A,"POLYGON((-80.32983723 25.65309084, -80.33062036 25.65140398, -80.3282607 25.65146787, -80.32828449 25.65272196, -80.32878643 25.65271057, -80.32880121 25.65312628, -80.32983723 25.65309084))"
